section,latency_us
engine: sweep 10 levels,15.709
engine: sweep 10 levels,15.917
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.167
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.584
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.166
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.042
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.541
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.833
engine: sweep 10 levels,15.958
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.666
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.083
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.666
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.833
engine: sweep 10 levels,15.791
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.5
engine: sweep 10 levels,16.333
engine: sweep 10 levels,16.917
engine: sweep 10 levels,16.542
engine: sweep 10 levels,26.792
engine: sweep 10 levels,16.333
engine: sweep 10 levels,16.417
engine: sweep 10 levels,15.708
engine: sweep 10 levels,16.5
engine: sweep 10 levels,16.041
engine: sweep 10 levels,16.583
engine: sweep 10 levels,16.666
engine: sweep 10 levels,16.916
engine: sweep 10 levels,16
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.208
engine: sweep 10 levels,14.916
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.167
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.791
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15
engine: sweep 10 levels,15.209
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.875
engine: sweep 10 levels,16
engine: sweep 10 levels,15.709
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.083
engine: sweep 10 levels,15.167
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.209
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.666
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.541
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.541
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.584
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.167
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.084
engine: sweep 10 levels,15.375
engine: sweep 10 levels,14.875
engine: sweep 10 levels,15.584
engine: sweep 10 levels,15.709
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.292
engine: sweep 10 levels,14.959
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.208
engine: sweep 10 levels,14.791
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.375
engine: sweep 10 levels,14.959
engine: sweep 10 levels,14.875
engine: sweep 10 levels,14.75
engine: sweep 10 levels,15.209
engine: sweep 10 levels,15.584
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.541
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.958
engine: sweep 10 levels,15.916
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.375
engine: sweep 10 levels,16.083
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.083
engine: sweep 10 levels,15.042
engine: sweep 10 levels,15.084
engine: sweep 10 levels,15.042
engine: sweep 10 levels,15.666
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.875
engine: sweep 10 levels,16.042
engine: sweep 10 levels,16.416
engine: sweep 10 levels,15.833
engine: sweep 10 levels,16.083
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.959
engine: sweep 10 levels,16.042
engine: sweep 10 levels,15.959
engine: sweep 10 levels,16.125
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15
engine: sweep 10 levels,15.042
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.541
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.167
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.084
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.666
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.541
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.166
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.167
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.042
engine: sweep 10 levels,14.959
engine: sweep 10 levels,14.834
engine: sweep 10 levels,15
engine: sweep 10 levels,15.083
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.166
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15
engine: sweep 10 levels,15
engine: sweep 10 levels,15.166
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.042
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.208
engine: sweep 10 levels,14.875
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.083
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.584
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.041
engine: sweep 10 levels,14.833
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.292
engine: sweep 10 levels,15.167
engine: sweep 10 levels,14.958
engine: sweep 10 levels,15.083
engine: sweep 10 levels,14.791
engine: sweep 10 levels,15.791
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.875
engine: sweep 10 levels,16.584
engine: sweep 10 levels,16
engine: sweep 10 levels,15.958
engine: sweep 10 levels,15.917
engine: sweep 10 levels,15.291
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.209
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.166
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.459
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.416
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.833
engine: sweep 10 levels,16.5
engine: sweep 10 levels,16.125
engine: sweep 10 levels,16.167
engine: sweep 10 levels,16.667
engine: sweep 10 levels,15.959
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.916
engine: sweep 10 levels,15.791
engine: sweep 10 levels,16.25
engine: sweep 10 levels,16.167
engine: sweep 10 levels,16.084
engine: sweep 10 levels,21.167
engine: sweep 10 levels,23.541
engine: sweep 10 levels,16.292
engine: sweep 10 levels,16.334
engine: sweep 10 levels,16.625
engine: sweep 10 levels,16.542
engine: sweep 10 levels,16.5
engine: sweep 10 levels,16.125
engine: sweep 10 levels,16.791
engine: sweep 10 levels,16.75
engine: sweep 10 levels,16.292
engine: sweep 10 levels,16.542
engine: sweep 10 levels,16.792
engine: sweep 10 levels,16.666
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.709
engine: sweep 10 levels,16.167
engine: sweep 10 levels,16
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.959
engine: sweep 10 levels,16
engine: sweep 10 levels,16.167
engine: sweep 10 levels,16.042
engine: sweep 10 levels,16.041
engine: sweep 10 levels,15.875
engine: sweep 10 levels,16
engine: sweep 10 levels,15.709
engine: sweep 10 levels,15.875
engine: sweep 10 levels,16.041
engine: sweep 10 levels,16.083
engine: sweep 10 levels,15.833
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.959
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.834
engine: sweep 10 levels,15.709
engine: sweep 10 levels,16.125
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.709
engine: sweep 10 levels,15.958
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.875
engine: sweep 10 levels,16.208
engine: sweep 10 levels,16.292
engine: sweep 10 levels,15.959
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.584
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.583
engine: sweep 10 levels,15.833
engine: sweep 10 levels,15.666
engine: sweep 10 levels,15.25
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.875
engine: sweep 10 levels,16.125
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.791
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16.166
engine: sweep 10 levels,16
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.792
engine: sweep 10 levels,15.833
engine: sweep 10 levels,16.166
engine: sweep 10 levels,16
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.375
engine: sweep 10 levels,15.916
engine: sweep 10 levels,16.042
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.709
engine: sweep 10 levels,15.458
engine: sweep 10 levels,15.666
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.791
engine: sweep 10 levels,15.833
engine: sweep 10 levels,16.25
engine: sweep 10 levels,15.833
engine: sweep 10 levels,16.042
engine: sweep 10 levels,15.875
engine: sweep 10 levels,17
engine: sweep 10 levels,16.708
engine: sweep 10 levels,16.916
engine: sweep 10 levels,16.792
engine: sweep 10 levels,17.209
engine: sweep 10 levels,16.542
engine: sweep 10 levels,16.417
engine: sweep 10 levels,16.458
engine: sweep 10 levels,15.708
engine: sweep 10 levels,15.75
engine: sweep 10 levels,15.958
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16
engine: sweep 10 levels,16.208
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16.041
engine: sweep 10 levels,16.083
engine: sweep 10 levels,15.791
engine: sweep 10 levels,15.875
engine: sweep 10 levels,15.833
engine: sweep 10 levels,15.541
engine: sweep 10 levels,16.125
engine: sweep 10 levels,15.667
engine: sweep 10 levels,15.917
engine: sweep 10 levels,16.625
engine: sweep 10 levels,16.625
engine: sweep 10 levels,16.708
engine: sweep 10 levels,16.125
engine: sweep 10 levels,16.416
engine: sweep 10 levels,16.166
engine: sweep 10 levels,16.208
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16.208
engine: sweep 10 levels,16.416
engine: sweep 10 levels,16.208
engine: sweep 10 levels,16.333
engine: sweep 10 levels,16.458
engine: sweep 10 levels,16.417
engine: sweep 10 levels,16.042
engine: sweep 10 levels,15.917
engine: sweep 10 levels,16.666
engine: sweep 10 levels,16.625
engine: sweep 10 levels,16.084
engine: sweep 10 levels,16.042
engine: sweep 10 levels,15.791
engine: sweep 10 levels,16.083
engine: sweep 10 levels,16.375
engine: sweep 10 levels,16.25
engine: sweep 10 levels,16.333
engine: sweep 10 levels,16.291
engine: sweep 10 levels,16.25
engine: sweep 10 levels,16.333
engine: sweep 10 levels,16.583
engine: sweep 10 levels,16.416
engine: sweep 10 levels,16.458
engine: sweep 10 levels,16.708
engine: sweep 10 levels,16.75
engine: sweep 10 levels,16.208
engine: sweep 10 levels,16.458
engine: sweep 10 levels,16.167
engine: sweep 10 levels,16.292
engine: sweep 10 levels,16.417
engine: sweep 10 levels,16.334
engine: sweep 10 levels,16.958
engine: sweep 10 levels,16.791
engine: sweep 10 levels,16.75
engine: sweep 10 levels,16.709
engine: sweep 10 levels,16.209
engine: sweep 10 levels,16.333
engine: sweep 10 levels,16.25
engine: sweep 10 levels,16.708
engine: sweep 10 levels,16.708
engine: sweep 10 levels,17.083
engine: sweep 10 levels,17.083
engine: sweep 10 levels,50.375
engine: sweep 10 levels,28.667
engine: sweep 10 levels,17.167
engine: sweep 10 levels,15.166
engine: sweep 10 levels,15.541
engine: sweep 10 levels,15.542
engine: sweep 10 levels,15.334
engine: sweep 10 levels,15.417
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.125
engine: sweep 10 levels,15.041
engine: sweep 10 levels,15.333
engine: sweep 10 levels,15.208
engine: sweep 10 levels,15.5
engine: sweep 10 levels,15.166
engine: sweep 10 levels,15.625
engine: sweep 10 levels,15.959
engine: sweep 10 levels,15.417
engine: sweep 10 levels,14.875
engine: sweep 10 levels,15
engine: sweep 10 levels,15.042
